# Autódromo José Carlos Pace (Interlagos) — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1508.3926,515.3079,460.9833,0.0000,0.000,5.789,6.272,1.0000
1513.4015,510.3438,461.6520,0.0000,0.000,5.779,6.256,1.0000
1518.4156,505.3670,462.2630,0.0000,0.000,5.734,6.238,1.0000
1523.4299,500.3817,462.8007,0.0000,0.000,5.687,6.220,1.0000
1528.4398,495.3919,463.2495,0.0000,0.000,5.640,6.202,1.0000
1533.4416,490.4020,463.5940,0.0000,0.000,5.592,6.184,1.0000
1538.4327,485.4159,463.8187,0.0000,0.000,5.545,6.166,1.0000
1543.4152,480.4343,463.9145,0.0000,0.000,5.495,6.149,1.0000
1548.3963,475.4533,463.8798,0.0000,0.000,5.421,6.141,1.0000
1553.3836,470.4688,463.7137,0.0000,0.000,5.346,6.134,1.0000
1558.3815,465.4804,463.4061,0.0000,0.000,5.272,6.126,1.0000
1563.3739,460.5159,462.8787,0.0000,0.000,5.197,6.118,1.0000
1568.3482,455.6157,462.0231,0.0000,0.000,5.150,6.103,1.0000
1573.3152,450.8170,460.7414,0.0000,0.000,5.289,6.037,1.0000
1578.3019,446.1115,459.0906,0.0000,0.000,5.428,5.972,1.0000
1583.3097,441.4563,457.2448,0.0000,0.000,5.566,5.906,1.0000
1588.3178,436.8079,455.3810,0.0000,0.000,5.705,5.841,1.0000
1593.3095,432.1314,453.6351,0.0000,0.000,5.678,5.776,1.0000
1598.2968,427.4264,451.9811,0.0000,0.000,5.635,5.711,1.0000
1603.2948,422.7009,450.3533,0.0000,0.000,5.591,5.647,1.0000
1608.3129,417.9695,448.6815,0.0000,0.000,5.547,5.582,1.0000
1613.3293,413.2937,446.8645,0.0000,0.000,5.569,5.575,1.0000
1618.3199,408.7559,444.7874,0.0000,0.000,5.760,5.847,1.0000
1623.2859,404.4323,442.3445,0.0000,0.000,5.677,6.102,1.0000
1628.2588,400.3076,439.5667,0.0000,0.000,5.719,6.075,1.0000
1633.2543,396.2967,436.5888,0.0000,0.000,5.826,5.903,1.0000
1638.2658,392.3148,433.5459,0.0000,0.000,5.920,5.751,1.0000
1643.2788,388.3463,430.4828,0.0000,0.000,5.818,5.895,1.0000
1648.2802,384.4647,427.3291,0.0000,0.000,5.715,6.039,1.0000
1653.2647,380.7490,424.0065,0.0000,0.000,5.561,5.957,1.0000
1658.2428,377.2662,420.4497,0.0000,0.000,5.392,5.811,1.0000
1663.2301,373.9938,416.6860,0.0000,0.000,5.223,5.665,1.0000
1668.2286,370.8703,412.7837,0.0000,0.000,5.177,5.578,1.0000
1673.2295,367.8357,408.8087,0.0000,0.000,5.166,5.507,1.0000
1678.2278,364.8594,404.7931,0.0000,0.000,5.155,5.436,1.0000
1683.2247,361.9327,400.7431,0.0000,0.000,5.144,5.365,1.0000
1688.2209,359.0476,396.6641,0.0000,0.000,5.155,5.329,1.0000
1693.2170,356.1960,392.5617,0.0000,0.000,5.194,5.336,1.0000
1698.2134,353.3698,388.4414,0.0000,0.000,5.232,5.344,1.0000
1703.2102,350.5610,384.3088,0.0000,0.000,5.271,5.351,1.0000
1708.2074,347.7621,380.1690,0.0000,0.000,5.310,5.358,1.0000
1713.2050,344.9700,376.0241,0.0000,0.000,5.348,5.365,1.0000
1718.2029,342.1834,371.8751,0.0000,0.000,5.387,5.373,1.0000
1723.2011,339.4011,367.7229,0.0000,0.000,5.426,5.380,1.0000
1728.1996,336.6220,363.5683,0.0000,0.000,5.464,5.387,1.0000
1733.1982,333.8447,359.4122,0.0000,0.000,5.482,5.388,1.0000
1738.1969,331.0681,355.2555,0.0000,0.000,5.494,5.387,1.0000
1743.1957,328.2909,351.0991,0.0000,0.000,5.506,5.386,1.0000
1748.1945,325.5120,346.9439,0.0000,0.000,5.518,5.385,1.0000
1753.1933,322.7301,342.7908,0.0000,0.000,5.530,5.384,1.0000
1758.1919,319.9440,338.6406,0.0000,0.000,5.541,5.383,1.0000
1763.1904,317.1525,334.4943,0.0000,0.000,5.553,5.382,1.0000
